checkpoint,step,direction,control,task,site,selection,num_examples,mean
step_030000,30000,original_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.004206644522177207
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.17777648411299052
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.004449642018267983
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.0026289303051797966
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0018478475118938245
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.08297099878913478
step_030000,30000,original_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.007023202745538009
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.11307713720533583
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,-0.0026274853282504613
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.010889914300706651
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.007609266373846266
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.16462504532602099
step_030000,30000,original_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.011761428581343757
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.45546566956752055
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.021254475052292283
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.0945123595160407
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.001849290486928579
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,-0.0013276032499364905
step_030000,30000,clone_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,-0.002099681007969487
step_030000,30000,clone_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.21894704322425687
step_030000,30000,clone_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.025631467906796202
step_030000,30000,clone_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.0034717990427601095
step_030000,30000,clone_to_clone,opposite-number,simple,L11H7,dev_ranked,392,0.007880837333445646
step_030000,30000,clone_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.0007504808659456214
step_030000,30000,clone_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.002975237612821618
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.5916611681113372
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.026938758991860056
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.08169150191384393
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.00014176400932105812
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.003227789659757872
step_030000,30000,clone_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,-0.0028522385133279335
step_030000,30000,clone_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.32178015614810745
step_030000,30000,clone_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.01622998400738365
step_030000,30000,clone_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.15314467800290962
step_030000,30000,clone_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.002602241541209974
step_030000,30000,clone_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,-0.005206901776163201
step_030000,30000,clone_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,-0.0009915452254445928
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.4565994491179784
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.020715923772917852
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.04579968253771464
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.0028094665871726144
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,-0.0019147197405497234
step_030000,30000,clone_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,-0.002495918009016249
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.4433143117406347
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.022967651620641485
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.0975965486990439
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.0017639522079948907
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.0012960369522507127
step_030000,30000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,-0.0016765197118123372
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.21944222036673097
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.032454435922661604
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.005302476639650306
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.007592010254762611
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.006120794889878253
step_030000,30000,clone_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.005052002108826929
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.5597916052148149
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.025182356705536712
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.09356158971786499
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.00151288670462531
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.006005184070484058
step_030000,30000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,-0.0019745585080739613
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.3281753941586143
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.02115079603697124
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.1477802364449752
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0021601068346123946
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,-0.002521952516154239
step_030000,30000,clone_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-0.0010279432723396703
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.44513706200652653
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.022609218955039978
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.04877191947566138
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.004713651206758287
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.0004861801862716675
step_030000,30000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.0020548105239868164
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.02914267617302972
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.005134420351939158
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.012060647612219458
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.001212287593532253
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.024024016685314006
step_030000,30000,original_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.0035245504465189065
step_030000,30000,original_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.014717300327456728
step_030000,30000,original_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.004961988147424191
step_030000,30000,original_to_clone,opposite-number,simple,L9H0,dev_ranked,392,-0.005780272337855125
step_030000,30000,original_to_clone,opposite-number,simple,L11H7,dev_ranked,392,0.006790782724108014
step_030000,30000,original_to_clone,opposite-number,simple,L8H0,dev_ranked,392,-0.00017799284993385783
step_030000,30000,original_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.0008245195661272321
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.024895647087612667
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.007087799342902931
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.000460218738865208
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.004380833458256077
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.026806483397612702
step_030000,30000,original_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.004251993991233207
step_030000,30000,original_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.03169626781814977
step_030000,30000,original_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.005333327933361656
step_030000,30000,original_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.007704642258192364
step_030000,30000,original_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.0006977115806780363
step_030000,30000,original_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.00853719523078517
step_030000,30000,original_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.002063944151527003
step_030000,30000,original_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.030812220440970525
step_030000,30000,original_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.002916822830835978
step_030000,30000,original_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.028581316272417705
step_030000,30000,original_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-2.816319465637207e-05
step_030000,30000,original_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.0375114596552319
step_030000,30000,original_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.004318651225831773
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.029400357254990586
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.005190651696007531
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.014048053337647035
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.0023825850572671975
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.027992427349090576
step_030000,30000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.0015015623590967676
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.015215294701712472
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.005463134269325101
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,-0.005327249059871752
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.006099880958090023
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.0012886876962622817
step_030000,30000,original_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.0016205237836253886
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.025473833084106445
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.0067918332847389015
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.0016918311247954498
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.003975251236477414
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.031765932972366746
step_030000,30000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.0023736695985536317
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.0343393652062667
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.005697065278103477
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.007945303854189421
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.000272501456110101
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.009876957065180728
step_030000,30000,original_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.002630763932278282
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.02822255425983005
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.003010445170932346
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.033189295066727534
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.002972988618744744
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.043235987424850464
step_030000,30000,original_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.0005867050753699408
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.15647469984518514
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.008279536221478437
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.004465179937379854
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.004453368552096255
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.0045345946475192234
step_030000,30000,clone_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,-0.004415383210053315
step_030000,30000,clone_to_original,opposite-number,simple,L8H3,pre_registered,392,0.04559765664898619
step_030000,30000,clone_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.0022972286963949397
step_030000,30000,clone_to_original,opposite-number,simple,L9H0,dev_ranked,392,-0.0006150384338534608
step_030000,30000,clone_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.013854813819028894
step_030000,30000,clone_to_original,opposite-number,simple,L8H0,dev_ranked,392,0.009651601314544678
step_030000,30000,clone_to_original,opposite-number,simple,L11H0,dev_ranked,392,0.007572967178967534
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.17724585855329358
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.007051938288920635
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.004451415023288211
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.007290084619779844
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.005875357099481531
step_030000,30000,clone_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,-0.003934877949791985
step_030000,30000,clone_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.12654678915676318
step_030000,30000,clone_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.012244823731874166
step_030000,30000,clone_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.0035980186964336192
step_030000,30000,clone_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,0.004567130615836696
step_030000,30000,clone_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,0.0021423556302723134
step_030000,30000,clone_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,-0.003327466939624987
step_030000,30000,clone_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.16671713689963022
step_030000,30000,clone_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.005355652835634019
step_030000,30000,clone_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.005394664075639512
step_030000,30000,clone_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.0014177726374732123
step_030000,30000,clone_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.0056817299789852565
step_030000,30000,clone_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,-0.006057591901885139
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.15659298875310398
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.009294006738576803
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.005444812345075178
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.005256202306833353
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.001049536842483658
step_030000,30000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,-0.004570039005966874
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.043771255989463964
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.006463747851702632
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,-0.003558523800908303
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.012405935598879444
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.017824761721552635
step_030000,30000,clone_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.009398685426128154
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.1677476377100558
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.009270316845661885
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.004631825395532556
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.010761879585884713
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.004969941603170859
step_030000,30000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,-0.003927752778336809
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.13416002141801933
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.013333347282911601
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.001232857766904329
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,0.0010479861184170371
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.002327410798323782
step_030000,30000,clone_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-0.003533187665437397
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.1688077317343818
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.005054606331719292
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.010726334320174323
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.004039595524470012
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,-0.004328635003831651
step_030000,30000,clone_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.006324620710478889
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.5474656541068275
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.003783263601698317
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.011759381036500673
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.0010765415054183821
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.18699487748446766
step_050000,50000,original_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.00661912963197038
step_050000,50000,original_to_original,opposite-number,simple,L8H3,pre_registered,392,0.1072724741332385
step_050000,50000,original_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.003668614796229771
step_050000,50000,original_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.0015180548843072386
step_050000,50000,original_to_original,opposite-number,simple,L11H7,dev_ranked,392,-0.0038837072800616827
step_050000,50000,original_to_original,opposite-number,simple,L8H0,dev_ranked,392,-0.006367246715389952
step_050000,50000,original_to_original,opposite-number,simple,L11H0,dev_ranked,392,-0.0020699999770339653
step_050000,50000,original_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.6428746419983942
step_050000,50000,original_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.003320853452424745
step_050000,50000,original_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.006163447289853482
step_050000,50000,original_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.0021007769816630594
step_050000,50000,original_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.1736201370084608
step_050000,50000,original_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.004356777345811999
step_050000,50000,original_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.42695574383986623
step_050000,50000,original_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.009346747084667808
step_050000,50000,original_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.007030087082009567
step_050000,50000,original_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,-0.0030438476487209924
step_050000,50000,original_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,0.14434617444088585
step_050000,50000,original_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,0.006259115118729441
step_050000,50000,original_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.5766113218333986
step_050000,50000,original_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,-0.0016140474213494195
step_050000,50000,original_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.022502789894739788
step_050000,50000,original_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.00205274588531918
step_050000,50000,original_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.24575921396414438
step_050000,50000,original_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,0.009324340356720818
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.5464223070187612
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.004164156076070425
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.01338015859191482
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.0017331731212031733
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.18426933374490823
step_050000,50000,original_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.00668820013871064
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.10805299330730828
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.004307521849262471
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.0013753114914407535
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.0002499952608225297
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,-0.0017290078863805654
step_050000,50000,original_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,-0.0018964458485038914
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.6634891339250513
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.006500923955762708
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.008371050293381149
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.0004669798387063516
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.16487058433326515
step_050000,50000,original_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.007405388999629665
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.4233933091163635
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.008634396289524279
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.008997307011955663
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0012749433517456055
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.137952280671973
step_050000,50000,original_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.0034024856592479503
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.5559675660398271
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,-0.002956108914481269
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.023154752122031316
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.006209772494104173
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.25309715999497306
step_050000,50000,original_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.009419343537754483
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.427088129627812
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.01794167198576369
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.13561647861927478
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.008385620675645434
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.017887322215346602
step_050000,50000,clone_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.0028341047398678892
step_050000,50000,clone_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.07814010308713329
step_050000,50000,clone_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.029461342461255133
step_050000,50000,clone_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.00944629615666915
step_050000,50000,clone_to_clone,opposite-number,simple,L11H7,dev_ranked,392,-0.0015634225339305643
step_050000,50000,clone_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.007538924411851533
step_050000,50000,clone_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.0076141503392433635
